ReturnQuantity,ModelName,ProductCost,ProductPrice,Region,Country,Continent,SubcategoryName,CategoryName,Month,Week,Day,Season,Productprice,GrossProfitLoss
1,LL Mountain Tire,9.3463,24.99,Southwest,United States,North America,Tires and Tubes,Accessories,November,48,Wednesday,Autumn,24.99,15.643699999999999
1,Women's Mountain Shorts,26.1763,69.99,France,France,Europe,Shorts,Clothing,November,48,Wednesday,Autumn,69.99,43.8137
1,Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,November,48,Wednesday,Autumn,539.99,196.3404
1,Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,December,48,Thursday,Winter,33.6442,21.6164
1,LL Mountain Tire,9.3463,24.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,48,Thursday,Winter,24.99,15.643699999999999
1,Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,48,Thursday,Winter,33.6442,21.6164
1,Touring-3000,461.4448,742.35,France,France,Europe,Touring Bikes,Bikes,December,48,Thursday,Winter,742.35,280.90520000000004
1,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,December,48,Thursday,Winter,8.6442,2.939
1,Water Bottle,1.8663,4.99,Germany,Germany,Europe,Bottles and Cages,Accessories,December,48,Thursday,Winter,4.99,3.1237000000000004
1,Sport-100,13.0863,34.99,Australia,Australia,Pacific,Helmets,Accessories,December,48,Thursday,Winter,34.99,21.9037
1,HL Road Tire,12.1924,32.6,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,48,Thursday,Winter,32.6,20.407600000000002
1,Women's Mountain Shorts,26.1763,69.99,Canada,Canada,North America,Shorts,Clothing,December,48,Friday,Winter,69.99,43.8137
1,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,4.99,3.1237000000000004
1,LL Mountain Tire,9.3463,24.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,24.99,15.643699999999999
1,Half-Finger Gloves,9.7136,23.5481,Canada,Canada,North America,Gloves,Clothing,December,48,Saturday,Winter,23.5481,13.834500000000002
1,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,4.99,3.1237000000000004
1,Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,December,48,Saturday,Winter,53.99,12.417700000000004
1,Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,48,Saturday,Winter,33.6442,21.6164
1,Mountain Bottle Cage,3.7363,9.99,Northwest,United States,North America,Bottles and Cages,Accessories,December,48,Sunday,Winter,9.99,6.2537
1,ML Road Tire,9.3463,24.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Sunday,Winter,24.99,15.643699999999999
1,Water Bottle,1.8663,4.99,Germany,Germany,Europe,Bottles and Cages,Accessories,December,48,Sunday,Winter,4.99,3.1237000000000004
1,Road Tire Tube,1.4923,3.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,48,Sunday,Winter,3.99,2.4977
1,Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,December,49,Monday,Winter,34.99,21.9037
1,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Monday,Winter,4.99,3.1237000000000004
1,Mountain Bottle Cage,3.7363,9.99,Canada,Canada,North America,Bottles and Cages,Accessories,December,49,Monday,Winter,9.99,6.2537
1,Road-550-W,605.6492,1000.4375,Germany,Germany,Europe,Road Bikes,Bikes,December,49,Monday,Winter,1000.4375,394.78830000000005
1,Water Bottle,1.8663,4.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Monday,Winter,4.99,3.1237000000000004
1,Sport-100,13.0863,34.99,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,49,Monday,Winter,34.99,21.9037
1,Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,49,Monday,Winter,33.6442,21.6164
1,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,49,Tuesday,Winter,4.99,3.1237000000000004
1,Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,December,49,Tuesday,Winter,33.6442,21.6164
1,Fender Set - Mountain,8.2205,21.98,Canada,Canada,North America,Fenders,Accessories,December,49,Tuesday,Winter,21.98,13.759500000000001
1,Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,December,49,Tuesday,Winter,2384.07,902.1321000000003
1,Half-Finger Gloves,9.7136,23.5481,Southwest,United States,North America,Gloves,Clothing,December,49,Wednesday,Winter,23.5481,13.834500000000002
1,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Wednesday,Winter,4.99,3.1237000000000004
1,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Wednesday,Winter,32.6,20.407600000000002
1,Women's Mountain Shorts,26.1763,69.99,Canada,Canada,North America,Shorts,Clothing,December,49,Wednesday,Winter,69.99,43.8137
1,Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,49,Wednesday,Winter,33.6442,21.6164
1,Mountain-500,308.2179,564.99,France,France,Europe,Mountain Bikes,Bikes,December,49,Wednesday,Winter,564.99,256.7721
1,Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,December,49,Wednesday,Winter,2384.07,902.1321000000003
1,Mountain-500,294.5797,539.99,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,49,Wednesday,Winter,539.99,245.4103
1,Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,December,49,Thursday,Winter,34.99,21.9037
1,Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,December,49,Thursday,Winter,53.99,12.417700000000004
1,Touring-2000,755.1508,1214.85,Australia,Australia,Pacific,Touring Bikes,Bikes,December,49,Thursday,Winter,1214.85,459.6991999999999
1,Half-Finger Gloves,9.7136,23.5481,United Kingdom,United Kingdom,Europe,Gloves,Clothing,December,49,Thursday,Winter,23.5481,13.834500000000002
1,Cycling Cap,5.7052,8.6442,Southwest,United States,North America,Caps,Clothing,December,49,Friday,Winter,8.6442,2.939
1,Patch kit,0.8565,2.29,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,2.29,1.4335
1,Touring Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,4.99,3.1237000000000004
1,HL Mountain Tire,13.09,35.0,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,35.0,21.91
1,Classic Vest,23.749,63.5,Canada,Canada,North America,Vests,Clothing,December,49,Friday,Winter,63.5,39.751000000000005
1,Women's Mountain Shorts,26.1763,69.99,Canada,Canada,North America,Shorts,Clothing,December,49,Friday,Winter,69.99,43.8137
1,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,December,49,Friday,Winter,8.99,5.627700000000001
1,Road Bottle Cage,3.3623,8.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Friday,Winter,8.99,5.627700000000001
1,Touring Tire Tube,1.8663,4.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,49,Friday,Winter,4.99,3.1237000000000004
1,HL Mountain Tire,13.09,35.0,France,France,Europe,Tires and Tubes,Accessories,December,49,Saturday,Winter,35.0,21.91
1,Mountain Bottle Cage,3.7363,9.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Saturday,Winter,9.99,6.2537
1,Road-250,1320.6838,2181.5625,Northwest,United States,North America,Road Bikes,Bikes,December,49,Sunday,Winter,2181.5625,860.8787
1,Women's Mountain Shorts,26.1763,69.99,Australia,Australia,Pacific,Shorts,Clothing,December,49,Sunday,Winter,69.99,43.8137
1,Water Bottle,1.8663,4.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Sunday,Winter,4.99,3.1237000000000004
1,Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,December,50,Monday,Winter,33.6442,21.6164
1,Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,December,50,Monday,Winter,34.99,21.9037
1,Sport-100,13.0863,34.99,France,France,Europe,Helmets,Accessories,December,50,Monday,Winter,34.99,21.9037
1,Touring Tire Tube,1.8663,4.99,France,France,Europe,Tires and Tubes,Accessories,December,50,Monday,Winter,4.99,3.1237000000000004
1,ML Mountain Tire,11.2163,29.99,France,France,Europe,Tires and Tubes,Accessories,December,50,Monday,Winter,29.99,18.773699999999998
1,Mountain Bottle Cage,3.7363,9.99,Germany,Germany,Europe,Bottles and Cages,Accessories,December,50,Monday,Winter,9.99,6.2537
1,Fender Set - Mountain,8.2205,21.98,United Kingdom,United Kingdom,Europe,Fenders,Accessories,December,50,Monday,Winter,21.98,13.759500000000001
1,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,2.29,1.4335
1,Fender Set - Mountain,8.2205,21.98,Northwest,United States,North America,Fenders,Accessories,December,50,Tuesday,Winter,21.98,13.759500000000001
1,LL Mountain Tire,9.3463,24.99,Southwest,United States,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,24.99,15.643699999999999
1,Road Tire Tube,1.4923,3.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,3.99,2.4977
1,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,December,50,Tuesday,Winter,8.6442,2.939
1,All-Purpose Bike Stand,59.466,159.0,Australia,Australia,Pacific,Bike Stands,Accessories,December,50,Tuesday,Winter,159.0,99.53399999999999
1,Touring Tire Tube,1.8663,4.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,50,Tuesday,Winter,4.99,3.1237000000000004
1,HL Road Tire,12.1924,32.6,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Wednesday,Winter,32.6,20.407600000000002
1,Road Bottle Cage,3.3623,8.99,Southwest,United States,North America,Bottles and Cages,Accessories,December,50,Wednesday,Winter,8.99,5.627700000000001
1,Sport-100,12.0278,33.6442,Canada,Canada,North America,Helmets,Accessories,December,50,Wednesday,Winter,33.6442,21.6164
1,Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,December,50,Thursday,Winter,2049.0982,943.2882
1,Mountain Bottle Cage,3.7363,9.99,Northwest,United States,North America,Bottles and Cages,Accessories,December,50,Thursday,Winter,9.99,6.2537
1,Touring-2000,755.1508,1214.85,Canada,Canada,North America,Touring Bikes,Bikes,December,50,Thursday,Winter,1214.85,459.6991999999999
1,Short-Sleeve Classic Jersey,41.5723,53.99,France,France,Europe,Jerseys,Clothing,December,50,Thursday,Winter,53.99,12.417700000000004
1,Mountain Tire Tube,1.8663,4.99,Germany,Germany,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,4.99,3.1237000000000004
1,LL Road Tire,8.0373,21.49,Germany,Germany,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,21.49,13.452699999999998
1,LL Mountain Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,50,Thursday,Winter,24.99,15.643699999999999
1,Touring-3000,461.4448,742.35,Australia,Australia,Pacific,Touring Bikes,Bikes,December,50,Thursday,Winter,742.35,280.90520000000004
1,Patch kit,0.8565,2.29,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,2.29,1.4335
1,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Friday,Winter,2.29,1.4335
1,Touring Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Friday,Winter,4.99,3.1237000000000004
1,Road-550-W,605.6492,1000.4375,Australia,Australia,Pacific,Road Bikes,Bikes,December,50,Friday,Winter,1000.4375,394.78830000000005
1,Bike Wash,2.9733,7.95,United Kingdom,United Kingdom,Europe,Cleaners,Accessories,December,50,Friday,Winter,7.95,4.9767
1,Women's Mountain Shorts,26.1763,69.99,Northwest,United States,North America,Shorts,Clothing,December,50,Saturday,Winter,69.99,43.8137
1,ML Road Tire,9.3463,24.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,24.99,15.643699999999999
1,Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,December,50,Saturday,Winter,33.6442,21.6164
1,Road-350-W,1082.51,1700.99,Southwest,United States,North America,Road Bikes,Bikes,December,50,Saturday,Winter,1700.99,618.48
1,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,4.99,3.1237000000000004
1,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,35.0,21.91
1,Water Bottle,1.8663,4.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,50,Saturday,Winter,4.99,3.1237000000000004
1,Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,December,50,Sunday,Winter,2049.0982,943.2882
1,Water Bottle,1.8663,4.99,Canada,Canada,North America,Bottles and Cages,Accessories,December,50,Sunday,Winter,4.99,3.1237000000000004
1,Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,December,51,Monday,Winter,33.6442,21.6164
1,Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,December,51,Monday,Winter,2384.07,902.1321000000003
1,Mountain-200,1117.8559,2071.4196,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,51,Monday,Winter,2071.4196,953.5637000000002
1,Road Tire Tube,1.4923,3.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Tuesday,Winter,3.99,2.4977
1,Mountain Bottle Cage,3.7363,9.99,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Tuesday,Winter,9.99,6.2537
1,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,December,51,Tuesday,Winter,8.6442,2.939
1,LL Mountain Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Tuesday,Winter,24.99,15.643699999999999
1,Touring-1000,1481.9379,2384.07,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,December,51,Tuesday,Winter,2384.07,902.1321000000003
1,Water Bottle,1.8663,4.99,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Wednesday,Winter,4.99,3.1237000000000004
1,Mountain-200,1105.81,2049.0982,Canada,Canada,North America,Mountain Bikes,Bikes,December,51,Wednesday,Winter,2049.0982,943.2882
1,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,December,51,Wednesday,Winter,4.99,3.1237000000000004
1,Patch kit,0.8565,2.29,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,51,Wednesday,Winter,2.29,1.4335
1,Road-550-W,605.6492,1000.4375,Northwest,United States,North America,Road Bikes,Bikes,December,51,Thursday,Winter,1000.4375,394.78830000000005
1,Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,December,51,Friday,Winter,33.6442,21.6164
1,Water Bottle,1.8663,4.99,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Friday,Winter,4.99,3.1237000000000004
1,Short-Sleeve Classic Jersey,41.5723,53.99,Southwest,United States,North America,Jerseys,Clothing,December,51,Friday,Winter,53.99,12.417700000000004
1,Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,51,Friday,Winter,33.6442,21.6164
1,Bike Wash,2.9733,7.95,Australia,Australia,Pacific,Cleaners,Accessories,December,51,Friday,Winter,7.95,4.9767
1,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.29,1.4335
1,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,35.0,21.91
1,ML Road Tire,9.3463,24.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,24.99,15.643699999999999
1,Racing Socks,3.3623,8.99,Southwest,United States,North America,Socks,Clothing,December,51,Saturday,Winter,8.99,5.627700000000001
1,Half-Finger Gloves,9.7136,23.5481,Canada,Canada,North America,Gloves,Clothing,December,51,Saturday,Winter,23.5481,13.834500000000002
1,Water Bottle,1.8663,4.99,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,4.99,3.1237000000000004
1,Road Tire Tube,1.4923,3.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,3.99,2.4977
1,Touring Tire Tube,1.8663,4.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.99,3.1237000000000004
1,Sport-100,13.0863,34.99,Northwest,United States,North America,Helmets,Accessories,December,51,Sunday,Winter,34.99,21.9037
1,Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,December,51,Sunday,Winter,33.6442,21.6164
1,Women's Mountain Shorts,26.1763,69.99,Southwest,United States,North America,Shorts,Clothing,December,51,Sunday,Winter,69.99,43.8137
1,Mountain-400-W,419.7784,769.49,Southwest,United States,North America,Mountain Bikes,Bikes,December,51,Sunday,Winter,769.49,349.71160000000003
1,Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,51,Sunday,Winter,33.6442,21.6164
1,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,December,51,Sunday,Winter,8.6442,2.939
1,Long-Sleeve Logo Jersey,31.7244,48.0673,Australia,Australia,Pacific,Jerseys,Clothing,December,51,Sunday,Winter,48.0673,16.342900000000004
1,Touring Tire Tube,1.8663,4.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Sunday,Winter,4.99,3.1237000000000004
1,Long-Sleeve Logo Jersey,31.7244,48.0673,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,December,51,Sunday,Winter,48.0673,16.342900000000004
1,Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,December,52,Monday,Winter,48.0673,16.342900000000004
1,Road Bottle Cage,3.3623,8.99,Northwest,United States,North America,Bottles and Cages,Accessories,December,52,Monday,Winter,8.99,5.627700000000001
1,Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,December,52,Monday,Winter,34.99,21.9037
1,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Monday,Winter,4.99,3.1237000000000004
1,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,December,52,Monday,Winter,8.99,5.627700000000001
1,Road-550-W,605.6492,1000.4375,Australia,Australia,Pacific,Road Bikes,Bikes,December,52,Monday,Winter,1000.4375,394.78830000000005
1,Mountain Tire Tube,1.8663,4.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,52,Monday,Winter,4.99,3.1237000000000004
1,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Tuesday,Winter,4.99,3.1237000000000004
1,Road Bottle Cage,3.3623,8.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,52,Tuesday,Winter,8.99,5.627700000000001
1,Patch kit,0.8565,2.29,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,52,Tuesday,Winter,2.29,1.4335
1,Road-750,343.6496,539.99,Northwest,United States,North America,Road Bikes,Bikes,December,52,Wednesday,Winter,539.99,196.3404
1,Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,December,52,Wednesday,Winter,34.99,21.9037
1,LL Road Tire,8.0373,21.49,Southwest,United States,North America,Tires and Tubes,Accessories,December,52,Wednesday,Winter,21.49,13.452699999999998
1,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Wednesday,Winter,35.0,21.91
1,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,December,52,Wednesday,Winter,4.99,3.1237000000000004
1,Sport-100,13.0863,34.99,Germany,Germany,Europe,Helmets,Accessories,December,52,Wednesday,Winter,34.99,21.9037
1,Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,December,52,Wednesday,Winter,2384.07,902.1321000000003
1,Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,December,52,Wednesday,Winter,539.99,196.3404
1,Bike Wash,2.9733,7.95,Northwest,United States,North America,Cleaners,Accessories,December,52,Thursday,Winter,7.95,4.9767
1,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,52,Thursday,Winter,4.99,3.1237000000000004
1,Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,December,52,Friday,Winter,33.6442,21.6164
1,LL Mountain Tire,9.3463,24.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,52,Friday,Winter,24.99,15.643699999999999
1,HL Road Tire,12.1924,32.6,Northwest,United States,North America,Tires and Tubes,Accessories,December,52,Friday,Winter,32.6,20.407600000000002
1,Road-550-W,605.6492,1000.4375,Southwest,United States,North America,Road Bikes,Bikes,December,52,Friday,Winter,1000.4375,394.78830000000005
1,Bike Wash,2.9733,7.95,Southwest,United States,North America,Cleaners,Accessories,December,52,Friday,Winter,7.95,4.9767
1,Racing Socks,3.3623,8.99,Canada,Canada,North America,Socks,Clothing,December,52,Friday,Winter,8.99,5.627700000000001
1,Long-Sleeve Logo Jersey,31.7244,48.0673,France,France,Europe,Jerseys,Clothing,December,52,Friday,Winter,48.0673,16.342900000000004
1,Cycling Cap,5.7052,8.6442,Southwest,United States,North America,Caps,Clothing,December,52,Saturday,Winter,8.6442,2.939
1,HL Mountain Tire,13.09,35.0,Southwest,United States,North America,Tires and Tubes,Accessories,December,52,Saturday,Winter,35.0,21.91
1,ML Road Tire,9.3463,24.99,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Saturday,Winter,24.99,15.643699999999999
1,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,December,52,Saturday,Winter,4.99,3.1237000000000004
1,Road-350-W,1082.51,1700.99,Germany,Germany,Europe,Road Bikes,Bikes,December,52,Saturday,Winter,1700.99,618.48
1,Road Bottle Cage,3.3623,8.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,52,Saturday,Winter,8.99,5.627700000000001
