OrderQuantity,ProductName,ModelName,ProductCost,ProductPrice,Region,Country,Continent,SubcategoryName,CategoryName,Month Name,Week,Day,Order Season,Profit
3,Road Tire Tube,Road Tire Tube,4.4769,11.97,France,France,Europe,Tires and Tubes,Accessories,December,51,Friday,Winter,7.493100000000001
2,ML Road Tire,ML Road Tire,18.6926,49.98,France,France,Europe,Tires and Tubes,Accessories,December,51,Friday,Winter,31.287399999999998
1,"Road-550-W Yellow, 40",Road-550-W,605.6492,1000.4375,France,France,Europe,Road Bikes,Bikes,December,51,Friday,Winter,394.78830000000005
3,ML Road Tire,ML Road Tire,28.038899999999998,74.97,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Friday,Winter,46.9311
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Friday,Winter,2.867
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Friday,Winter,4.9954
1,"Women's Mountain Shorts, M",Women's Mountain Shorts,26.1763,69.99,Australia,Australia,Pacific,Shorts,Clothing,December,51,Friday,Winter,43.8137
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Northwest,United States,North America,Cleaners,Accessories,December,51,Friday,Winter,9.9534
1,"Mountain-400-W Silver, 42",Mountain-400-W,419.7784,769.49,Northwest,United States,North America,Mountain Bikes,Bikes,December,51,Friday,Winter,349.71160000000003
1,"Road-350-W Yellow, 42",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Friday,Winter,618.48
1,"Road-350-W Yellow, 48",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Friday,Winter,618.48
1,"Classic Vest, L",Classic Vest,23.749,63.5,Southwest,United States,North America,Vests,Clothing,December,51,Friday,Winter,39.751000000000005
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,51,Friday,Winter,9.3711
1,"Touring-1000 Blue, 60",Touring-1000,1481.9379,2384.07,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,December,51,Friday,Winter,902.1321000000003
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,France,France,Europe,Bottles and Cages,Accessories,December,51,Friday,Winter,6.247400000000001
1,"Mountain-200 Silver, 42",Mountain-200,1117.8559,2071.4196,France,France,Europe,Mountain Bikes,Bikes,December,51,Friday,Winter,953.5637000000002
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,France,France,Europe,Bottles and Cages,Accessories,December,51,Friday,Winter,6.2537
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Friday,Winter,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Friday,Winter,12.5074
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Friday,Winter,21.91
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,United Kingdom,United Kingdom,Europe,Gloves,Clothing,December,51,Friday,Winter,27.669000000000004
1,"Touring-1000 Yellow, 46",Touring-1000,1481.9379,2384.07,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,December,51,Friday,Winter,902.1321000000003
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Northwest,United States,North America,Caps,Clothing,December,51,Friday,Winter,5.878
3,Touring Tire Tube,Touring Tire Tube,5.5989,14.97,France,France,Europe,Tires and Tubes,Accessories,December,51,Friday,Winter,9.3711
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,France,France,Europe,Hydration Packs,Accessories,December,51,Friday,Winter,34.423700000000004
1,"Touring-3000 Yellow, 44",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,December,51,Friday,Winter,280.90520000000004
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.9954
2,ML Road Tire,ML Road Tire,18.6926,49.98,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,31.287399999999998
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Canada,Canada,North America,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,"Road-550-W Yellow, 40",Road-550-W,605.6492,1000.4375,Canada,Canada,North America,Road Bikes,Bikes,December,51,Saturday,Winter,394.78830000000005
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,11.255400000000002
1,"Touring-3000 Yellow, 50",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,December,51,Saturday,Winter,280.90520000000004
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.867
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,21.91
1,HL Road Tire,HL Road Tire,12.1924,32.6,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,20.407600000000002
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,France,France,Europe,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,"Mountain-200 Black, 38",Mountain-200,1105.81,2049.0982,France,France,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,December,51,Saturday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Northwest,United States,North America,Fenders,Accessories,December,51,Saturday,Winter,13.759500000000001
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,3.1237000000000004
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Australia,Australia,Pacific,Shorts,Clothing,December,51,Saturday,Winter,43.8137
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,21.91
3,Patch Kit/8 Patches,Patch kit,2.5695,6.87,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.3004999999999995
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Australia,Australia,Pacific,Cleaners,Accessories,December,51,Saturday,Winter,9.9534
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.9954
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,United Kingdom,United Kingdom,Europe,Caps,Clothing,December,51,Saturday,Winter,5.878
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.867
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Southwest,United States,North America,Jerseys,Clothing,December,51,Saturday,Winter,12.417700000000004
1,"Road-350-W Yellow, 42",Road-350-W,1082.51,1700.99,Southwest,United States,North America,Road Bikes,Bikes,December,51,Saturday,Winter,618.48
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,December,51,Saturday,Winter,21.9037
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.4977
1,HL Road Tire,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,20.407600000000002
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Southwest,United States,North America,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
3,LL Mountain Tire,LL Mountain Tire,28.038899999999998,74.97,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,46.9311
1,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,1.4335
1,All-Purpose Bike Stand,All-Purpose Bike Stand,59.466,159.0,Northwest,United States,North America,Bike Stands,Accessories,December,51,Saturday,Winter,99.53399999999999
1,"Mountain-500 Silver, 48",Mountain-500,308.2179,564.99,Northwest,United States,North America,Mountain Bikes,Bikes,December,51,Saturday,Winter,256.7721
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.9954
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,France,France,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.9037
2,"Racing Socks, M",Racing Socks,6.7246,17.98,Southwest,United States,North America,Socks,Clothing,December,51,Saturday,Winter,11.255400000000002
1,"Touring-1000 Yellow, 54",Touring-1000,1481.9379,2384.07,Southwest,United States,North America,Touring Bikes,Bikes,December,51,Saturday,Winter,902.1321000000003
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Germany,Germany,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.6164
3,Fender Set - Mountain,Fender Set - Mountain,24.661499999999997,65.94,Canada,Canada,North America,Fenders,Accessories,December,51,Saturday,Winter,41.2785
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,9.3711
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,Southwest,United States,North America,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Southwest,United States,North America,Fenders,Accessories,December,51,Saturday,Winter,27.519000000000002
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Germany,Germany,Europe,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
1,"Mountain-200 Black, 38",Mountain-200,1105.81,2049.0982,Germany,Germany,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,Australia,Australia,Pacific,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Australia,Australia,Pacific,Jerseys,Clothing,December,51,Saturday,Winter,16.342900000000004
1,"Road-350-W Yellow, 48",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Saturday,Winter,618.48
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Canada,Canada,North America,Caps,Clothing,December,51,Saturday,Winter,5.878
3,AWC Logo Cap,Cycling Cap,17.1156,25.9326,Australia,Australia,Pacific,Caps,Clothing,December,51,Saturday,Winter,8.817
2,LL Road Tire,LL Road Tire,16.0746,42.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,26.905399999999997
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,51,Saturday,Winter,11.255400000000002
1,"Road-250 Black, 48",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Saturday,Winter,860.8787
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Australia,Australia,Pacific,Hydration Packs,Accessories,December,51,Saturday,Winter,34.423700000000004
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,Canada,Canada,North America,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
3,ML Road Tire,ML Road Tire,28.038899999999998,74.97,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,46.9311
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Northwest,United States,North America,Caps,Clothing,December,51,Saturday,Winter,5.878
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,December,51,Saturday,Winter,16.342900000000004
1,"Road-350-W Yellow, 40",Road-350-W,1082.51,1700.99,Northwest,United States,North America,Road Bikes,Bikes,December,51,Saturday,Winter,618.48
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.867
2,ML Road Tire,ML Road Tire,18.6926,49.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,31.287399999999998
1,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Southwest,United States,North America,Caps,Clothing,December,51,Saturday,Winter,2.939
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.4977
1,HL Road Tire,HL Road Tire,12.1924,32.6,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,20.407600000000002
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,37.547399999999996
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Germany,Germany,Europe,Jerseys,Clothing,December,51,Saturday,Winter,12.417700000000004
1,"Road-350-W Yellow, 48",Road-350-W,1082.51,1700.99,Germany,Germany,Europe,Road Bikes,Bikes,December,51,Saturday,Winter,618.48
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,Germany,Germany,Europe,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Germany,Germany,Europe,Fenders,Accessories,December,51,Saturday,Winter,27.519000000000002
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Germany,Germany,Europe,Hydration Packs,Accessories,December,51,Saturday,Winter,34.423700000000004
2,"Half-Finger Gloves, L",Half-Finger Gloves,19.4272,47.0962,Canada,Canada,North America,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,December,51,Saturday,Winter,21.9037
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,21.91
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Canada,Canada,North America,Cleaners,Accessories,December,51,Saturday,Winter,9.9534
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Canada,Canada,North America,Fenders,Accessories,December,51,Saturday,Winter,27.519000000000002
1,HL Road Tire,HL Road Tire,12.1924,32.6,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,20.407600000000002
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,December,51,Saturday,Winter,16.342900000000004
1,"Touring-2000 Blue, 50",Touring-2000,755.1508,1214.85,Northwest,United States,North America,Touring Bikes,Bikes,December,51,Saturday,Winter,459.6991999999999
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Touring Tire,Touring Tire,21.6846,57.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,36.2954
1,"Touring-3000 Blue, 58",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,December,51,Saturday,Winter,280.90520000000004
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Australia,Australia,Pacific,Fenders,Accessories,December,51,Saturday,Winter,27.519000000000002
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.867
1,"Mountain-200 Silver, 38",Mountain-200,1117.8559,2071.4196,Southwest,United States,North America,Mountain Bikes,Bikes,December,51,Saturday,Winter,953.5637000000002
3,ML Road Tire,ML Road Tire,28.038899999999998,74.97,Germany,Germany,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,46.9311
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Germany,Germany,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.9954
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Germany,Germany,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.9037
3,Road Tire Tube,Road Tire Tube,4.4769,11.97,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,7.493100000000001
2,"Half-Finger Gloves, L",Half-Finger Gloves,19.4272,47.0962,Northwest,United States,North America,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Northwest,United States,North America,Helmets,Accessories,December,51,Saturday,Winter,21.9037
1,LL Road Tire,LL Road Tire,8.0373,21.49,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,13.452699999999998
1,"Road-750 Black, 48",Road-750,343.6496,539.99,Northwest,United States,North America,Road Bikes,Bikes,December,51,Saturday,Winter,196.3404
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.9954
2,LL Road Tire,LL Road Tire,16.0746,42.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,26.905399999999997
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,December,51,Saturday,Winter,21.6164
1,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,31.7244,48.0673,Southwest,United States,North America,Jerseys,Clothing,December,51,Saturday,Winter,16.342900000000004
1,"Road-750 Black, 58",Road-750,343.6496,539.99,Southwest,United States,North America,Road Bikes,Bikes,December,51,Saturday,Winter,196.3404
1,LL Mountain Tire,LL Mountain Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,15.643699999999999
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.9037
1,"Mountain-500 Silver, 44",Mountain-500,308.2179,564.99,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,256.7721
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,United Kingdom,United Kingdom,Europe,Gloves,Clothing,December,51,Saturday,Winter,27.669000000000004
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,United Kingdom,United Kingdom,Europe,Fenders,Accessories,December,51,Saturday,Winter,27.519000000000002
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,December,51,Saturday,Winter,12.417700000000004
1,"Mountain-500 Silver, 52",Mountain-500,308.2179,564.99,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,256.7721
1,"Road-250 Black, 52",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Saturday,Winter,860.8787
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Southwest,United States,North America,Cleaners,Accessories,December,51,Saturday,Winter,9.9534
3,Bike Wash - Dissolver,Bike Wash,8.9199,23.85,Canada,Canada,North America,Cleaners,Accessories,December,51,Saturday,Winter,14.930100000000001
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.867
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,31.287399999999998
1,"Road-550-W Yellow, 44",Road-550-W,605.6492,1000.4375,Australia,Australia,Pacific,Road Bikes,Bikes,December,51,Saturday,Winter,394.78830000000005
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,December,51,Saturday,Winter,12.417700000000004
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,France,France,Europe,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
3,Touring Tire Tube,Touring Tire Tube,5.5989,14.97,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,9.3711
2,Touring Tire,Touring Tire,21.6846,57.98,France,France,Europe,Tires and Tubes,Accessories,December,51,Saturday,Winter,36.2954
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,December,51,Saturday,Winter,21.6164
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,31.287399999999998
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,12.5074
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,December,51,Saturday,Winter,943.2882
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Sunday,Winter,6.247400000000001
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Sunday,Winter,5.627700000000001
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Southwest,United States,North America,Jerseys,Clothing,December,51,Sunday,Winter,12.417700000000004
1,"Touring-3000 Yellow, 50",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,December,51,Sunday,Winter,280.90520000000004
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,United Kingdom,United Kingdom,Europe,Caps,Clothing,December,51,Sunday,Winter,5.878
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,51,Sunday,Winter,6.247400000000001
1,Touring Tire,Touring Tire,10.8423,28.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,51,Sunday,Winter,18.1477
1,"Touring-3000 Yellow, 54",Touring-3000,461.4448,742.35,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,December,51,Sunday,Winter,280.90520000000004
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,2.867
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Northwest,United States,North America,Cleaners,Accessories,December,51,Sunday,Winter,9.9534
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,6.247400000000001
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,December,51,Sunday,Winter,943.2882
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,21.91
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,2.867
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,4.9954
2,ML Road Tire,ML Road Tire,18.6926,49.98,Southwest,United States,North America,Tires and Tubes,Accessories,December,51,Sunday,Winter,31.287399999999998
1,"Road-550-W Yellow, 48",Road-550-W,605.6492,1000.4375,Southwest,United States,North America,Road Bikes,Bikes,December,51,Sunday,Winter,394.78830000000005
1,"Touring-1000 Blue, 46",Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,December,51,Sunday,Winter,902.1321000000003
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Sunday,Winter,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Sunday,Winter,12.5074
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,51,Sunday,Winter,6.247400000000001
