OrderQuantity,ProductName,ModelName,ProductCost,ProductPrice,Region,Country,Continent,SubcategoryName,CategoryName,Year,Month Name,Week,Day,Order Season,Profit
1,"Mountain-200 Black, 38",Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,2016,December,51,Sunday,Winter,943.2882
1,"Touring-3000 Yellow, 50",Touring-3000,461.4448,742.35,Northwest,United States,North America,Touring Bikes,Bikes,2016,December,51,Sunday,Winter,280.90520000000004
1,"Road-250 Black, 44",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,2016,December,51,Sunday,Winter,860.8787
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Canada,Canada,North America,Caps,Clothing,2016,December,51,Sunday,Winter,2.939
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Canada,Canada,North America,Bottles and Cages,Accessories,2016,December,51,Sunday,Winter,3.1237000000000004
1,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,2016,December,51,Sunday,Winter,16.342900000000004
1,"Half-Finger Gloves, S",Half-Finger Gloves,9.7136,23.5481,Germany,Germany,Europe,Gloves,Clothing,2016,December,51,Sunday,Winter,13.834500000000002
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Germany,Germany,Europe,Touring Bikes,Bikes,2016,December,51,Sunday,Winter,459.6991999999999
1,"Mountain-200 Silver, 42",Mountain-200,1117.8559,2071.4196,Northwest,United States,North America,Mountain Bikes,Bikes,2016,December,51,Sunday,Winter,953.5637000000002
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,2016,December,51,Sunday,Winter,16.342900000000004
1,"Mountain-500 Silver, 48",Mountain-500,308.2179,564.99,Northwest,United States,North America,Mountain Bikes,Bikes,2016,December,51,Sunday,Winter,256.7721
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Australia,Australia,Pacific,Caps,Clothing,2016,December,52,Monday,Winter,2.939
1,"Touring-1000 Yellow, 60",Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Northwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Northwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Northwest,United States,North America,Hydration Packs,Accessories,2016,December,52,Monday,Winter,34.423700000000004
1,"Touring-1000 Blue, 54",Touring-1000,1481.9379,2384.07,Northwest,United States,North America,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
2,"Half-Finger Gloves, M",Half-Finger Gloves,9.7136,23.5481,Northwest,United States,North America,Gloves,Clothing,2016,December,52,Monday,Winter,13.834500000000002
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,"Road-750 Black, 52",Road-750,343.6496,539.99,Northwest,United States,North America,Road Bikes,Bikes,2016,December,52,Monday,Winter,196.3404
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,France,France,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
1,"Mountain-200 Black, 38",Mountain-200,1105.81,2049.0982,France,France,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,943.2882
2,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Northwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.9037
1,"Mountain-200 Silver, 42",Mountain-200,1117.8559,2071.4196,Northwest,United States,North America,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,953.5637000000002
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,21.91
2,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Australia,Australia,Pacific,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
2,ML Road Tire,ML Road Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,15.643699999999999
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,"Road-350-W Yellow, 42",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,2016,December,52,Monday,Winter,618.48
2,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Road-250 Black, 44",Road-250,1320.6838,2181.5625,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,2016,December,52,Monday,Winter,860.8787
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Short-Sleeve Classic Jersey, XL",Short-Sleeve Classic Jersey,41.5723,53.99,Germany,Germany,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,12.417700000000004
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Germany,Germany,Europe,Touring Bikes,Bikes,2016,December,52,Monday,Winter,459.6991999999999
1,"Road-750 Black, 52",Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,2016,December,52,Monday,Winter,196.3404
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Germany,Germany,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,41.5723,53.99,Germany,Germany,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,12.417700000000004
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
1,"Touring-2000 Blue, 60",Touring-2000,755.1508,1214.85,Australia,Australia,Pacific,Touring Bikes,Bikes,2016,December,52,Monday,Winter,459.6991999999999
3,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.773699999999998
2,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
1,"Mountain-400-W Silver, 42",Mountain-400-W,419.7784,769.49,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,349.71160000000003
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Canada,Canada,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,21.91
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,2016,December,52,Monday,Winter,2.939
1,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
1,"Road-350-W Yellow, 48",Road-350-W,1082.51,1700.99,Germany,Germany,Europe,Road Bikes,Bikes,2016,December,52,Monday,Winter,618.48
3,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Northwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Northwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
2,Road Tire Tube,Road Tire Tube,1.4923,3.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,2.4977
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Germany,Germany,Europe,Helmets,Accessories,2016,December,52,Monday,Winter,21.9037
2,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
2,Road Tire Tube,Road Tire Tube,1.4923,3.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,2.4977
1,HL Road Tire,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,20.407600000000002
3,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.773699999999998
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
2,"Racing Socks, L",Racing Socks,3.3623,8.99,United Kingdom,United Kingdom,Europe,Socks,Clothing,2016,December,52,Monday,Winter,5.627700000000001
2,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.773699999999998
2,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
2,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.773699999999998
1,"Mountain-400-W Silver, 38",Mountain-400-W,419.7784,769.49,Germany,Germany,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,349.71160000000003
3,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Road-750 Black, 52",Road-750,343.6496,539.99,Southwest,United States,North America,Road Bikes,Bikes,2016,December,52,Monday,Winter,196.3404
2,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,Touring Tire,Touring Tire,10.8423,28.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.1477
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,France,France,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Touring-1000 Yellow, 54",Touring-1000,1481.9379,2384.07,France,France,Europe,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
2,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.773699999999998
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.9037
3,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Touring-1000 Blue, 50",Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
2,Touring Tire,Touring Tire,10.8423,28.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.1477
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Northwest,United States,North America,Caps,Clothing,2016,December,52,Monday,Winter,2.939
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Northwest,United States,North America,Shorts,Clothing,2016,December,52,Monday,Winter,43.8137
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.9037
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Southwest,United States,North America,Touring Bikes,Bikes,2016,December,52,Monday,Winter,459.6991999999999
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,"Road-350-W Yellow, 44",Road-350-W,1082.51,1700.99,Southwest,United States,North America,Road Bikes,Bikes,2016,December,52,Monday,Winter,618.48
2,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Touring-1000 Blue, 46",Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
1,"Mountain-500 Black, 42",Mountain-500,294.5797,539.99,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,245.4103
1,"Road-550-W Yellow, 38",Road-550-W,605.6492,1000.4375,France,France,Europe,Road Bikes,Bikes,2016,December,52,Monday,Winter,394.78830000000005
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,France,France,Europe,Jerseys,Clothing,2016,December,52,Monday,Winter,12.417700000000004
2,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,Northwest,United States,North America,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,943.2882
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
2,Bike Wash - Dissolver,Bike Wash,2.9733,7.95,Australia,Australia,Pacific,Cleaners,Accessories,2016,December,52,Monday,Winter,4.9767
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Southwest,United States,North America,Caps,Clothing,2016,December,52,Monday,Winter,2.939
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
2,"Half-Finger Gloves, L",Half-Finger Gloves,9.7136,23.5481,Canada,Canada,North America,Gloves,Clothing,2016,December,52,Monday,Winter,13.834500000000002
1,HL Road Tire,HL Road Tire,12.1924,32.6,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,20.407600000000002
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Germany,Germany,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,943.2882
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Germany,Germany,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
3,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Canada,Canada,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Road-250 Black, 52",Road-250,1320.6838,2181.5625,Canada,Canada,North America,Road Bikes,Bikes,2016,December,52,Monday,Winter,860.8787
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Canada,Canada,North America,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
3,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Southwest,United States,North America,Fenders,Accessories,2016,December,52,Monday,Winter,13.759500000000001
1,Bike Wash - Dissolver,Bike Wash,2.9733,7.95,Australia,Australia,Pacific,Cleaners,Accessories,2016,December,52,Monday,Winter,4.9767
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Australia,Australia,Pacific,Hydration Packs,Accessories,2016,December,52,Monday,Winter,34.423700000000004
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,2.4977
1,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,31.7244,48.0673,Southwest,United States,North America,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
2,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Northwest,United States,North America,Fenders,Accessories,2016,December,52,Monday,Winter,13.759500000000001
2,Road Tire Tube,Road Tire Tube,1.4923,3.99,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,2.4977
1,HL Road Tire,HL Road Tire,12.1924,32.6,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,20.407600000000002
3,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
2,Touring Tire,Touring Tire,10.8423,28.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.1477
1,"Touring-1000 Blue, 50",Touring-1000,1481.9379,2384.07,Southwest,United States,North America,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
2,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
2,LL Mountain Tire,LL Mountain Tire,9.3463,24.99,Canada,Canada,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,15.643699999999999
1,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,44.88,120.0,Canada,Canada,North America,Bike Racks,Accessories,2016,December,52,Monday,Winter,75.12
3,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Germany,Germany,Europe,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
3,Bike Wash - Dissolver,Bike Wash,2.9733,7.95,Germany,Germany,Europe,Cleaners,Accessories,2016,December,52,Monday,Winter,4.9767
1,"Road-750 Black, 48",Road-750,343.6496,539.99,Northwest,United States,North America,Road Bikes,Bikes,2016,December,52,Monday,Winter,196.3404
1,"Touring-1000 Yellow, 54",Touring-1000,1481.9379,2384.07,Northwest,United States,North America,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
1,"Road-550-W Yellow, 44",Road-550-W,605.6492,1000.4375,Germany,Germany,Europe,Road Bikes,Bikes,2016,December,52,Monday,Winter,394.78830000000005
3,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Southwest,United States,North America,Caps,Clothing,2016,December,52,Monday,Winter,2.939
2,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Southwest,United States,North America,Fenders,Accessories,2016,December,52,Monday,Winter,13.759500000000001
3,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Touring-1000 Blue, 54",Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
1,"Touring-1000 Yellow, 46",Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,2016,December,52,Monday,Winter,902.1321000000003
1,"Road-550-W Yellow, 44",Road-550-W,605.6492,1000.4375,Australia,Australia,Pacific,Road Bikes,Bikes,2016,December,52,Monday,Winter,394.78830000000005
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,6.2537
1,"Mountain-200 Silver, 46",Mountain-200,1117.8559,2071.4196,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,953.5637000000002
1,"Mountain-200 Silver, 38",Mountain-200,1117.8559,2071.4196,Southwest,United States,North America,Mountain Bikes,Bikes,2016,December,52,Monday,Winter,953.5637000000002
1,All-Purpose Bike Stand,All-Purpose Bike Stand,59.466,159.0,Southwest,United States,North America,Bike Stands,Accessories,2016,December,52,Monday,Winter,99.53399999999999
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,21.91
2,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
3,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,2016,December,52,Monday,Winter,21.6164
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,2016,December,52,Monday,Winter,5.627700000000001
1,"Road-750 Black, 52",Road-750,343.6496,539.99,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,2016,December,52,Monday,Winter,196.3404
2,AWC Logo Cap,Cycling Cap,5.7052,8.6442,France,France,Europe,Caps,Clothing,2016,December,52,Monday,Winter,2.939
2,Bike Wash - Dissolver,Bike Wash,2.9733,7.95,Southwest,United States,North America,Cleaners,Accessories,2016,December,52,Monday,Winter,4.9767
2,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,3.1237000000000004
1,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,1.4335
1,Touring Tire,Touring Tire,10.8423,28.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Monday,Winter,18.1477
1,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,31.7244,48.0673,Australia,Australia,Pacific,Jerseys,Clothing,2016,December,52,Monday,Winter,16.342900000000004
1,"Road-250 Black, 58",Road-250,1320.6838,2181.5625,France,France,Europe,Road Bikes,Bikes,2016,December,52,Tuesday,Winter,860.8787
3,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,1.4335
2,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,Northwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,18.773699999999998
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,3.1237000000000004
2,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,France,France,Europe,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,6.2537
2,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,3.1237000000000004
2,Touring Tire,Touring Tire,10.8423,28.99,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,18.1477
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,2016,December,52,Tuesday,Winter,21.6164
2,"Racing Socks, L",Racing Socks,3.3623,8.99,Canada,Canada,North America,Socks,Clothing,2016,December,52,Tuesday,Winter,5.627700000000001
1,"Touring-1000 Blue, 46",Touring-1000,1481.9379,2384.07,Canada,Canada,North America,Touring Bikes,Bikes,2016,December,52,Tuesday,Winter,902.1321000000003
2,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Canada,Canada,North America,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,3.1237000000000004
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,2016,December,52,Tuesday,Winter,21.9037
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Canada,Canada,North America,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,6.2537
1,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Canada,Canada,North America,Fenders,Accessories,2016,December,52,Tuesday,Winter,13.759500000000001
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,2016,December,52,Tuesday,Winter,21.6164
1,"Touring-1000 Yellow, 50",Touring-1000,1481.9379,2384.07,Australia,Australia,Pacific,Touring Bikes,Bikes,2016,December,52,Tuesday,Winter,902.1321000000003
2,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,France,France,Europe,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,3.1237000000000004
1,Touring Tire,Touring Tire,10.8423,28.99,France,France,Europe,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,18.1477
1,"Touring-1000 Yellow, 54",Touring-1000,1481.9379,2384.07,France,France,Europe,Touring Bikes,Bikes,2016,December,52,Tuesday,Winter,902.1321000000003
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Australia,Australia,Pacific,Shorts,Clothing,2016,December,52,Tuesday,Winter,43.8137
3,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,3.1237000000000004
3,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Southwest,United States,North America,Bottles and Cages,Accessories,2016,December,52,Tuesday,Winter,6.2537
3,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Southwest,United States,North America,Tires and Tubes,Accessories,2016,December,52,Tuesday,Winter,1.4335
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,2016,December,52,Tuesday,Winter,12.417700000000004
